,NETWORTH,INCOME,FIN,NFIN,DEBT,EQUITY,STOCKS,HHOUSES,BUS,RETQLIQ,YESFINRISK,SPENDMOR,LATE,EMERGSAV,LIQ,FINLIT,AGE,EDUC,MARRIED,KIDS,OCCAT1,RET_ASSETS
10665,2134340.0,512352.20441,1488840,666000.0,20500,673600.0,62000,1,0,1174900,0,3,0,1,236940,3,66,13,1,0,1,2663740
10670,6630270.0,61611.973948,85370,6544900.0,0,0.0,0,1,5796000,0,0,5,0,0,80000,1,53,8,1,2,2,85370
10675,804200.0,54045.591182,132200,927000.0,255000,0.0,0,1,0,0,0,4,0,0,132200,3,63,13,1,1,2,132200
10680,-56400.0,172945.89178,110700,539900.0,707000,15580.0,0,1,0,15000,0,3,0,1,95700,2,28,12,1,0,1,125700
10685,154140.0,108091.18236,51330,122000.0,19190,50000.0,0,1,0,50000,0,4,0,1,1330,2,37,7,1,0,1,101330
10690,10994500.0,2572570.1403,5776000,5218500.0,0,2600000.0,0,1,1610000,1950000,0,2,1,1,1387000,0,62,14,1,0,2,7726000
10695,62200.0,38912.825651,3600,65600.0,7000,0.0,0,1,0,0,0,3,0,1,2100,2,66,8,2,0,1,3600
10700,6631.0,12970.941884,31,6600.0,0,0.0,0,0,0,0,0,4,0,0,31,3,63,8,2,0,3,31
10705,683686000.0,48046530.561,265310000,418376000.0,0,230260000.0,59060000,1,399700000,8000000,0,4,0,1,2750000,2,75,11,2,0,2,273310000
10710,287500.0,43236.472946,23700,410600.0,146800,0.0,0,1,0,0,0,5,0,0,3700,2,65,8,2,0,3,23700
10715,4584140.0,235638.77756,2689500,2545000.0,650360,806000.0,206000,0,0,2000000,0,3,0,1,33500,3,71,13,2,0,3,4689500
10720,901960.0,29184.619238,25660,880500.0,4200,0.0,0,0,0,0,0,4,0,0,25600,3,22,12,2,0,1,25660
10725,180000.0,75663.827655,20000,160000.0,0,0.0,0,0,139000,0,0,4,0,0,20000,1,32,9,1,0,2,20000
10730,11504000.0,460468.43687,8310000,3384000.0,190000,6519850.0,100000,1,125000,3141000,0,3,0,0,69000,2,72,14,1,0,1,11451000
10735,85600.0,22699.148297,3500,82100.0,0,0.0,0,1,0,0,0,5,0,0,3500,3,87,8,2,0,3,3500
10740,388750.0,118900.3006,140000,455250.0,206500,88000.0,0,1,0,110000,0,5,0,1,30000,2,64,10,1,0,1,250000
10745,64410.0,134033.06613,36000,418600.0,390190,200.0,200,1,0,31000,0,5,0,1,4800,3,52,9,1,2,1,67000
10750,401000.0,62692.885772,173000,239000.0,11000,15000.0,0,1,0,0,0,4,0,1,33000,2,74,13,1,0,3,173000
10755,37476000.0,1020380.7615,28835000,8741000.0,100000,15300000.0,10000000,1,3000000,5300000,0,2,0,1,12035000,3,74,12,1,0,1,34135000
10760,1062200.0,255095.19038,65000,1253700.0,256500,0.0,0,1,348000,0,1,2,0,1,65000,1,53,12,1,1,1,65000
10765,500.0,28103.707415,500,0.0,0,0.0,0,0,0,0,0,2,0,0,500,3,52,9,1,0,1,500
10770,17777000.0,1183814.6293,1559000,16624000.0,406000,473950.0,0,1,9410000,352000,0,5,0,1,508000,3,74,13,1,0,2,1911000
10775,27904900.0,1178193.8878,3240900,26080000.0,1416000,1675300.0,31000,1,20460000,682000,0,2,0,1,160900,3,71,12,1,0,1,3922900
10780,1100200.0,61611.973948,162000,1021000.0,82800,142000.0,0,1,221000,142000,0,4,0,0,20000,1,64,8,1,0,2,304000
10785,64720.0,35670.09018,33000,90500.0,58780,1800.0,0,1,0,18000,0,4,0,1,15000,1,54,8,2,0,1,51000
10790,9200.0,36751.002004,2000,8600.0,1400,0.0,0,0,0,0,0,5,0,0,2000,2,66,8,1,0,3,2000
10795,669400.0,172945.89178,211800,1023600.0,566000,68650.0,0,1,0,171300,0,3,0,0,40500,3,53,13,1,1,1,383100
10800,4380.0,126466.68337,2000,175100.0,172720,0.0,0,1,0,0,0,4,0,0,1500,3,66,8,1,1,1,2000
10805,1045020.0,52964.679359,473020,572000.0,0,159150.0,0,1,0,350000,0,4,0,1,123020,3,53,12,2,2,1,823020
10810,1982500.0,223748.74749,705000,1397500.0,120000,505000.0,0,1,250000,505000,0,4,0,1,200000,3,69,9,1,0,2,1210000
10815,540300.0,29184.619238,41000,800000.0,300700,0.0,0,0,0,0,0,2,0,0,41000,3,24,12,2,0,4,41000
10820,19300.0,129709.41884,19300,0.0,0,0.0,0,0,0,0,0,5,0,1,19300,3,51,13,1,4,1,19300
10825,109451400.0,6020678.8577,5982000,105003540.0,1534140,0.0,0,1,89629140,0,0,2,0,1,2630000,3,74,12,1,0,2,5982000
10830,492600.0,60531.062124,104000,569600.0,181000,100000.0,0,1,0,100000,0,4,0,0,4000,2,63,12,2,0,1,204000
10835,66600.0,70259.268537,28000,38600.0,0,0.0,0,0,0,0,0,2,0,1,28000,3,27,8,1,0,1,28000
10840,11080.0,21618.236473,780,13000.0,2700,0.0,0,0,0,0,0,2,0,0,780,2,52,8,1,0,1,780
10845,677200.0,89715.681363,426000,265200.0,14000,280000.0,0,1,0,150000,0,5,0,1,26000,3,64,9,1,0,1,576000
10850,1687000.0,350215.43086,340000,1895000.0,548000,188500.0,0,1,440000,215000,0,2,0,1,125000,3,43,13,1,2,2,555000
10855,9020.0,11890.03006,9020,0.0,0,0.0,0,0,0,0,0,4,0,0,9020,3,22,12,2,0,1,9020
10860,680500.0,60531.062124,350500,330000.0,0,50050.0,0,1,0,227000,0,4,0,1,115000,3,74,9,1,0,3,577500
10865,208680.0,75663.827655,15710,568500.0,375530,0.0,0,1,0,0,0,5,0,0,5710,3,56,8,1,4,1,15710
10870,253309000.0,3258949.1483,134613200,118695800.0,0,82100000.0,68800000,1,110480000,6500000,0,2,0,1,29811000,3,79,12,1,0,3,141113200
10875,560740.0,70259.268537,50740,631300.0,121300,50600.0,600,1,0,50000,0,5,0,0,140,3,65,7,1,2,1,100740
10880,-79800.0,2594.1883768,12890,27060.0,119750,2371.0,0,0,0,720,0,5,1,0,10220,2,35,11,2,2,1,13610
10885,48450.0,55126.503006,35150,13300.0,0,2300.0,0,0,0,2300,0,4,0,0,32850,3,35,8,2,3,4,37450
10890,5126400.0,281037.07415,4532000,845000.0,250600,2932000.0,850000,1,0,582000,0,1,0,1,1600000,3,69,12,1,0,3,5114000
10895,240.0,10268.662325,240,0.0,0,0.0,0,0,0,0,0,4,0,0,240,3,64,6,2,0,3,240
10900,5620.0,47560.12024,1100,37000.0,32480,0.0,0,0,0,0,0,4,0,0,1100,3,73,9,2,0,2,1100
10905,6510.0,30265.531062,1710,7500.0,2700,0.0,0,0,0,0,0,5,0,0,1210,3,75,9,2,0,1,1710
10910,68830.0,59450.150301,14140,71000.0,16310,0.0,0,0,0,0,0,5,1,0,2140,3,33,10,2,0,1,14140
10915,1707468000.0,70075513.527,1703538000,3930000.0,0,1500000000.0,1500000000,1,0,0,0,4,0,1,38000,2,88,12,2,0,3,1703538000
10920,446790.0,246447.89579,389700,474500.0,417410,191900.0,0,1,0,320000,0,2,0,1,19700,2,39,12,1,2,1,709700
10925,26528400.0,510190.38076,1197000,25331400.0,0,165000.0,0,1,24351000,400000,0,4,0,1,617000,3,61,12,1,0,2,1597000
10930,120800.0,52964.679359,91800,29000.0,0,56500.0,1800,0,0,50000,0,1,0,1,35000,3,31,14,1,2,4,141800
10935,34670.0,41074.649299,14770,28000.0,8100,0.0,0,0,0,2500,0,4,0,1,12270,3,23,12,1,2,1,17270
10940,55800.0,131871.24248,40000,38000.0,22200,21450.0,0,0,0,33000,0,2,0,0,7000,3,31,7,1,0,1,73000
10945,61540.0,36751.002004,52700,8900.0,60,50000.0,0,0,0,50000,0,5,0,0,2100,2,66,8,2,0,1,102700
10950,5995000.0,2226678.3567,1830000,4355000.0,190000,982000.0,900000,1,3260000,553000,1,2,0,1,367000,3,47,14,1,2,1,2383000
10955,1206000.0,196725.9519,630000,576000.0,0,385000.0,145000,1,0,400000,0,5,0,0,85000,3,57,12,1,0,1,1030000
10960,17500.0,64854.709419,3500,14000.0,0,0.0,0,0,14000,0,1,2,0,0,2000,0,31,8,1,0,2,3500
10965,429560.0,189159.56914,232000,201500.0,3940,16200.0,0,1,0,162000,0,5,0,0,45000,1,44,10,1,0,1,394000
10970,354230.0,210777.80561,314080,271300.0,231150,76400.0,0,1,0,119000,0,4,0,1,195080,3,40,10,1,0,1,433080
10975,297000.0,86472.945892,224000,117000.0,44000,80250.0,0,1,0,176000,0,2,0,1,43000,3,41,13,2,1,1,400000
10980,14900.0,28103.707415,18400,8500.0,12000,11050.0,0,0,0,17000,0,2,0,1,1400,2,38,9,2,0,1,35400
10985,31820.0,21618.236473,3820,28000.0,0,0.0,0,0,0,0,0,5,0,0,3820,3,49,8,1,0,3,3820
10990,-1600.0,89715.681363,1000,7400.0,10000,0.0,0,0,0,0,0,4,1,0,1000,2,52,8,1,3,1,1000
10995,-24450.0,65935.621242,500,4000.0,28950,0.0,0,0,0,0,0,2,1,0,500,3,35,8,1,2,2,500
11000,127100.0,112414.82966,29700,174000.0,76600,17200.0,0,1,0,17200,0,2,0,0,7500,3,31,11,1,0,1,46900
11005,521550.0,110253.00601,387550,237000.0,103000,310500.0,300000,1,0,70000,0,4,0,1,17550,2,67,13,2,0,3,457550
11010,115000.0,2161.8236473,4000,111000.0,0,0.0,0,1,0,0,0,5,0,0,4000,2,56,8,2,0,1,4000
11015,713000.0,312383.51703,395000,404000.0,86000,370000.0,180000,1,0,190000,0,4,0,1,25000,3,38,13,2,1,1,585000
11020,5430.0,29184.619238,230,11000.0,5800,0.0,0,0,0,0,0,4,1,1,230,0,40,4,2,2,1,230
11025,794160.0,198887.77555,100000,945000.0,250840,27000.0,0,1,60000,90000,0,4,0,1,10000,3,38,9,1,3,1,190000
11030,55538000.0,4193937.8758,7182000,55076000.0,6720000,3510000.0,2810000,1,42550000,3350000,0,1,0,1,792000,3,64,12,1,0,2,10532000
11035,278020.0,103767.53507,86120,216000.0,24100,86000.0,0,1,0,86000,0,2,1,0,120,1,57,8,1,1,1,172120
11040,-1200.0,52964.679359,6700,3200.0,11100,0.0,0,0,0,0,0,4,1,0,6700,1,50,12,1,4,1,6700
11045,3940500.0,457225.7014,687000,3253500.0,0,191300.0,80000,1,1522000,171000,0,3,0,0,113000,3,59,12,1,1,2,858000
11050,87100.0,20537.324649,200,166900.0,80000,0.0,0,1,0,0,0,3,1,0,200,0,88,8,2,1,3,200
11055,-18199.0,32427.354709,2001,36000.0,56200,0.0,0,0,0,2000,0,5,1,0,1,3,39,9,2,2,1,4001
11060,556200.0,188078.65731,292000,671000.0,406800,110000.0,0,1,0,120000,0,4,0,1,92000,1,32,14,2,0,1,412000
11065,395920.0,101605.71142,100,1101000.0,705180,0.0,0,1,150000,0,0,1,1,0,100,2,41,12,1,0,4,100
11070,70600.0,205373.24649,94600,518000.0,542000,0.0,0,1,0,0,0,4,1,0,19600,1,40,13,1,2,1,94600
11075,579500.0,67016.533066,354000,225500.0,0,53900.0,0,1,0,154000,0,5,0,0,200000,1,74,9,1,0,3,508000
11080,303200.0,56207.41483,152200,161000.0,10000,112500.0,0,1,0,150000,0,4,0,1,2200,2,74,8,2,0,3,302200
11085,302796400.0,6204433.8677,299781000,3569400.0,554000,205797000.0,0,1,111000,3250000,0,4,0,1,11721000,3,67,14,1,0,2,303031000
11090,25101580.0,3534581.6633,5337580,22532000.0,2768000,4882570.0,2000000,1,16430000,2782000,1,5,0,1,155010,3,57,13,1,4,2,8119580
11095,14427380.0,2107778.0561,6753080,7674300.0,0,4316200.0,0,1,5133000,6512000,0,5,0,1,230080,3,61,14,1,2,2,13265080
11100,874200.0,555588.67735,145500,1228700.0,500000,38250.0,0,1,0,136000,0,4,0,1,9500,3,45,12,1,2,1,281500
11105,414300.0,131871.24248,89400,324900.0,0,0.0,0,1,0,0,0,5,0,1,89400,3,67,12,1,1,2,89400
11110,17973000.0,670165.33066,9212000,8761000.0,0,8400000.0,6000000,1,0,2700000,0,5,0,1,62000,3,79,13,1,0,2,11912000
11115,-22800.0,54045.591182,1200,11000.0,35000,0.0,0,0,0,0,0,4,1,0,1200,3,43,9,2,0,1,1200
11120,6100.0,16213.677355,6100,0.0,0,0.0,0,0,0,0,0,5,0,1,6100,2,74,11,2,0,3,6100
11125,303750.0,108091.18236,133150,214600.0,44000,6550.0,0,1,0,49100,0,2,0,1,57050,1,60,8,1,0,1,182250
11130,2607000.0,118900.3006,946000,1711000.0,50000,65000.0,30000,1,385000,700000,0,1,0,1,216000,3,57,12,1,2,2,1646000
11135,3210.0,14051.853707,3210,0.0,0,0.0,0,0,0,0,0,5,0,0,10,3,57,3,1,0,3,3210
11140,29921000.0,1232239.479,25785000,4136000.0,0,3630000.0,2730000,1,0,6000000,0,4,0,0,55000,3,71,14,1,0,1,31785000
11145,215100.0,118900.3006,164800,232300.0,182000,32800.0,0,1,0,164000,0,5,0,1,800,1,43,13,2,0,1,328800
11150,181100.0,84311.122244,4600,342000.0,165500,0.0,0,1,0,0,0,3,0,0,4600,2,60,7,1,1,1,4600
11155,62800.0,41074.649299,21500,68300.0,27000,10000.0,10000,0,50000,5000,0,4,0,1,6500,3,25,12,2,0,1,26500
11160,-11700.0,64854.709419,42300,16000.0,70000,1900.0,0,0,0,31900,0,3,1,0,10400,2,35,12,2,1,1,74200
11165,245600.0,113495.74148,20100,970000.0,744500,0.0,0,1,107000,14000,1,3,0,1,4500,1,52,8,1,0,2,34100
11170,205100.0,124304.85972,101600,383500.0,280000,73250.0,0,1,0,86500,0,4,0,0,15000,2,27,10,1,1,1,188100
11175,-250900.0,165919.96493,125300,29000.0,405200,31600.0,0,0,0,63000,0,5,0,0,40300,3,34,14,2,0,1,188300
11180,26700.0,62692.885772,23700,130000.0,127000,0.0,0,1,0,8000,0,2,0,0,8500,2,43,9,2,0,1,31700
11185,10450.0,63773.797595,12000,48000.0,49550,0.0,0,0,0,0,0,5,0,1,12000,2,38,12,2,3,1,12000
11190,835660.0,71340.180361,89660,746000.0,0,86000.0,0,1,0,86000,0,3,0,0,3490,1,58,12,1,8,1,175660
11195,7615700.0,457225.7014,231000,8400500.0,1015800,204000.0,22000,1,5500000,0,0,2,0,0,27000,3,58,13,1,0,3,231000
11200,8320.0,34589.178357,2200,6300.0,180,0.0,0,0,0,0,0,1,0,0,500,3,36,8,2,3,2,2200
11205,518400.0,30265.531062,113400,408000.0,3000,44100.0,0,1,0,98000,0,2,0,0,9900,2,51,10,2,2,2,211400
11210,540.0,18375.501002,540,0.0,0,0.0,0,0,0,0,0,5,0,0,540,3,83,-1,2,0,3,540
11215,61600.0,82149.298597,53000,8600.0,0,42000.0,2000,0,0,40000,0,2,0,1,11000,3,49,12,2,0,1,93000
11220,10000.0,15132.765531,11000,0.0,1000,0.0,0,0,0,0,0,5,0,0,11000,1,89,8,2,0,3,11000
11225,28948000.0,710159.06814,21550000,7398000.0,0,11987500.0,600000,1,5350000,2400000,0,3,0,1,100000,3,58,14,1,0,2,23950000
11230,8107500.0,0.0,1240000,8117500.0,1250000,700000.0,50000,1,4500000,150000,0,2,0,1,1040000,0,46,13,1,3,1,1390000
11235,211000.0,108091.18236,22000,189000.0,0,0.0,0,0,0,0,0,2,1,0,22000,1,34,8,1,2,1,22000
11240,34590.0,63773.797595,18600,26300.0,10310,15000.0,0,0,0,15000,0,4,1,0,3600,2,40,8,2,1,1,33600
11245,118000.0,10809.118236,5000,113000.0,0,0.0,0,1,0,0,0,4,0,1,5000,3,76,8,2,0,3,5000
11250,1663000.0,96201.152305,300000,1400000.0,37000,0.0,0,1,0,0,0,3,0,1,300000,3,62,13,1,1,1,300000
11255,13420000.0,3437299.5992,8370500,7257000.0,2207500,4262000.0,200000,1,1000000,1770000,0,1,0,1,1900500,3,51,14,1,2,2,10140500
11260,11201400.0,221586.92385,7518000,3726400.0,43000,5034000.0,4000000,1,0,0,0,3,0,0,960000,2,76,14,1,0,1,7518000
11265,367870.0,33508.266533,370,490000.0,122500,0.0,0,1,0,0,0,5,1,0,370,3,63,12,2,0,1,370
11270,70030.0,11890.03006,5030,65000.0,0,0.0,0,1,0,0,0,2,0,0,5030,3,56,8,2,0,3,5030
11275,30000.0,1621.3677355,20000,10000.0,0,0.0,0,0,0,0,0,4,0,0,20000,1,55,12,1,2,1,20000
11280,618400.0,58369.238477,477600,265200.0,124400,181500.0,0,1,0,10000,0,5,0,1,16000,3,70,9,1,0,3,487600
11285,340230.0,70259.268537,54200,498600.0,212570,0.0,0,1,0,0,0,4,0,0,54200,2,51,12,1,1,1,54200
11290,7831100.0,302655.31062,3227000,4634000.0,29900,39000.0,0,1,3000000,39000,0,5,0,1,2183000,0,75,14,1,1,2,3266000
11295,35169000.0,3567009.018,13164000,22005000.0,0,10939500.0,4000000,1,19850000,2306000,0,4,0,1,255000,3,65,13,1,0,2,15470000
11300,648000.0,313464.42886,59000,837000.0,248000,32500.0,10000,1,0,45000,0,3,0,0,4000,2,51,12,1,0,1,104000
11305,11559000.0,674488.97796,10181000,2099000.0,721000,7813000.0,336000,1,50000,2990000,0,2,0,1,15000,3,66,13,1,0,1,13171000
11310,204090.0,51883.767535,190,203900.0,0,0.0,0,1,0,0,0,5,0,0,190,1,78,7,1,0,3,190
11315,566900.0,15132.765531,18000,730000.0,181100,0.0,0,1,0,0,0,2,0,1,18000,2,68,9,1,0,3,18000
11320,68800.0,111333.91784,43900,61000.0,36100,22800.0,0,0,0,38000,0,5,0,1,5900,3,52,10,1,0,1,81900
11325,151430.0,22699.148297,530,205900.0,55000,0.0,0,1,0,0,0,2,1,0,480,1,35,8,2,0,3,530
11330,3401.0,9512.0240481,1,4500.0,1100,0.0,0,0,0,0,0,2,0,0,1,2,53,8,2,0,1,1
11335,9300.0,16213.677355,1500,7800.0,0,0.0,0,0,0,0,0,1,0,0,1500,1,39,2,2,1,1,1500
11340,63550040.0,7436673.3467,13793240,49756800.0,0,8629750.0,2140000,1,37270000,430000,0,3,0,1,1090210,3,59,12,1,0,2,14223240
11345,10731500.0,294008.01603,6649400,6162100.0,2080000,1530000.0,1530000,1,2120000,0,0,5,0,1,119400,3,81,12,1,0,2,6649400
11350,263870.0,110253.00601,16570,368000.0,120700,1874.0,0,0,0,9580,0,4,0,0,6990,2,30,9,1,2,1,26150
11355,-27710.0,151327.65531,66450,22000.0,116160,37880.0,10000,0,0,18880,0,2,0,1,19070,3,28,12,1,0,1,85330
11360,114800.0,65935.621242,121000,17000.0,23200,0.0,0,0,0,116000,0,5,0,0,500,2,49,14,2,0,1,237000
11365,245570.0,49721.943888,5170,313000.0,72600,0.0,0,1,0,0,0,4,0,0,5170,2,66,8,1,1,1,5170
11370,831700.0,151327.65531,303000,872000.0,343300,283000.0,80000,1,0,203000,0,1,0,0,20000,3,47,14,1,3,1,506000
11375,75200.0,64854.709419,5600,400000.0,330400,850.0,0,1,0,1700,0,5,0,1,3900,2,62,8,1,0,1,7300
11380,223400.0,45398.296593,3000,220400.0,0,0.0,0,0,210000,0,0,4,1,0,3000,2,38,8,1,2,2,3000
11385,201100.0,30265.531062,2100,200000.0,1000,0.0,0,1,0,0,0,4,0,0,2100,2,75,9,2,0,1,2100
11390,419240.0,203211.42285,9260,420100.0,10120,0.0,0,0,300000,0,0,5,0,1,1660,2,44,6,2,4,2,9260
11395,308841200.0,118630072.65,176075000,132766200.0,0,89971250.0,66370000,1,102170000,245000,0,3,0,1,21240000,3,52,12,1,0,2,176320000
11400,15600.0,7566.3827655,1200,15300.0,900,0.0,0,0,0,0,0,2,0,0,1200,2,52,5,2,0,2,1200
11405,1500.0,11890.03006,1500,0.0,0,0.0,0,0,0,0,0,5,0,1,1500,3,72,12,2,0,3,1500
11410,557270.0,139437.62525,476000,553300.0,472030,70800.0,0,1,0,472000,0,5,0,0,4000,2,64,10,1,0,1,948000
11415,9100.0,11890.03006,9100,0.0,0,150.0,0,0,0,3000,0,5,0,0,6100,2,48,7,1,3,1,12100
11420,0.0,20537.324649,0,0.0,0,0.0,0,0,0,0,0,2,0,0,0,3,33,9,2,0,4,0
11425,4505.0,22699.148297,515,27000.0,23010,0.0,0,0,0,0,0,5,0,0,515,3,21,6,1,2,2,515
11430,1001000.0,87553.857715,393000,608000.0,0,277400.0,0,1,0,363000,0,5,0,1,30000,3,69,12,1,0,1,756000
11435,358420.0,168622.24449,1920,607000.0,250500,0.0,0,1,0,0,0,5,1,0,1920,2,45,9,1,2,4,1920
11440,414500.0,64854.709419,207500,367000.0,160000,202000.0,30000,1,0,172000,0,4,0,1,3700,3,77,8,2,0,1,379500
11445,562400.0,25941.883768,167500,420000.0,25100,80000.0,0,1,0,0,0,3,0,0,87500,2,68,8,2,1,2,167500
11450,180600.0,143761.27255,226000,34000.0,79400,104000.0,100000,0,0,4000,0,3,0,0,37000,2,31,12,1,0,1,230000
11455,10006.0,65935.621242,6,21000.0,11000,0.0,0,0,0,0,0,5,0,0,6,0,35,8,1,2,1,6
11460,-65170.0,25941.883768,330,11700.0,77200,0.0,0,0,0,0,0,3,0,0,330,3,48,11,1,2,1,330
11465,-51495.0,29184.619238,9105,21000.0,81600,3300.0,0,0,0,6600,0,3,1,0,2505,2,31,12,2,0,1,15705
11470,18220.0,31346.442886,7510,34000.0,23290,1510.0,10,0,0,5000,0,5,0,0,2500,2,22,8,2,0,1,12510
11475,18589000.0,1837550.1002,5132000,14856000.0,1399000,3862500.0,2000000,1,10530000,1072000,1,5,0,1,275000,3,58,13,1,0,1,6204000
11480,676540.0,45614.478958,465800,211000.0,260,398200.0,4200,1,0,150000,0,2,0,0,47600,3,77,9,2,0,3,615800
11485,9836000.0,385885.52104,9175000,671000.0,10000,2345000.0,0,0,37000,2550000,0,3,0,1,25000,3,76,13,1,0,2,11725000
11490,1722400.0,190240.48096,1237900,763000.0,278500,353300.0,141000,1,0,827500,0,2,1,0,31400,3,68,13,1,0,3,2065400
11495,131600.0,45398.296593,41800,89800.0,0,0.0,0,0,0,0,0,5,0,1,41800,2,68,8,2,0,3,41800
11500,2369400.0,199968.68737,1109400,1268000.0,8000,512900.0,27000,1,0,900000,0,4,0,1,132000,2,63,14,1,2,1,2009400
11505,294000.0,129709.41884,100100,548800.0,354900,8750.0,0,1,0,47100,0,5,0,0,53000,3,44,13,1,4,1,147200
11510,420000.0,189159.56914,278500,306300.0,164800,98250.0,0,1,0,229000,0,2,0,1,45500,3,49,12,1,1,1,507500
11515,1598600.0,68097.44489,1395100,203500.0,0,818400.0,0,1,0,1364000,0,1,0,0,31100,3,63,12,1,0,1,2759100
11520,-7950.0,16213.677355,50,0.0,8000,0.0,0,0,0,0,0,1,1,0,0,1,67,5,2,0,3,50
11525,32800.0,151327.65531,1700,49000.0,17900,0.0,0,0,0,0,0,3,0,1,1700,3,33,8,1,0,1,1700
11530,7165000.0,299412.57515,5648000,1517000.0,0,4582500.0,0,1,0,2630000,0,3,0,1,18000,3,61,13,1,0,3,8278000
11535,1377240.0,229153.30661,1119990,398500.0,141250,1077000.0,0,1,50000,1077000,0,3,0,1,39990,3,56,13,1,1,1,2196990
11540,331600.0,15132.765531,311600,20000.0,0,300000.0,0,0,0,300000,0,4,0,0,4600,2,72,14,1,0,3,611600
11545,926800.0,139437.62525,379800,1027000.0,480000,100000.0,0,1,0,100000,0,1,0,0,29800,2,67,12,2,0,1,479800
11550,-34630.0,16213.677355,1840,4100.0,40570,0.0,0,0,0,0,0,4,0,0,1040,0,52,10,2,2,3,1840
11555,101084000.0,4537667.8357,75665700,25418300.0,0,43841200.0,0,1,0,2496000,0,5,0,1,2537000,3,78,9,2,0,3,78161700
11560,210500.0,108091.18236,210500,0.0,0,172650.0,30000,0,0,98500,0,3,0,1,28000,3,30,14,2,0,1,309000
11565,18960.0,45398.296593,13180,7900.0,2120,2750.0,0,0,0,11000,0,5,0,0,2180,2,51,9,1,0,4,24180
11570,13630.0,42155.561122,17130,107900.0,111400,0.0,0,1,0,0,0,5,0,0,2130,3,61,10,2,0,1,17130
11575,760400.0,18375.501002,35000,765400.0,40000,0.0,0,1,0,0,0,5,0,1,35000,1,69,14,1,2,1,35000
11580,1372500.0,383723.69739,845000,1207000.0,679500,765000.0,500000,1,0,265000,0,3,0,1,45000,3,75,12,1,0,2,1110000
11585,1060700.0,248609.71944,760000,324700.0,24000,168000.0,120000,1,0,552000,0,5,0,0,56000,3,65,8,1,0,1,1312000
11590,72800.0,38912.825651,2800,71000.0,1000,0.0,0,1,0,0,0,4,0,1,2800,2,65,6,1,0,3,2800
11595,52200.0,89715.681363,45000,330200.0,323000,0.0,0,1,0,0,0,4,0,0,32000,3,69,14,1,1,1,45000
11600,552800.0,135113.97796,178600,703200.0,329000,46600.0,0,1,3000,4600,0,4,0,1,79000,3,32,12,1,3,1,183200
11605,91250.0,76744.739479,52300,59000.0,20050,16800.0,0,1,0,48000,0,1,0,1,4300,1,60,6,2,0,1,100300
11610,620.0,3242.7354709,620,0.0,0,0.0,0,0,0,0,0,3,0,0,620,1,51,9,2,0,3,620
11615,1059000.0,89715.681363,842000,217000.0,0,65000.0,27000,1,0,615000,0,5,0,0,162000,3,52,12,2,0,4,1457000
11620,-60000.0,15132.765531,7500,7000.0,74500,0.0,0,0,0,0,0,4,0,0,1500,2,57,3,2,0,2,7500
11625,10539400.0,2799561.6232,2044600,8571800.0,77000,1000000.0,1000000,1,0,0,0,4,0,1,935000,2,89,14,1,0,3,2044600
11630,112810750.0,3837236.9739,15751750,97059000.0,0,11900000.0,1250000,1,90007000,3650000,1,5,0,1,3101750,3,64,13,1,0,2,19401750
11635,6382720.0,304817.13427,1239560,5152400.0,9240,885080.0,687000,0,4960000,316800,0,3,0,0,141060,3,57,12,1,1,2,1556360
11640,559220.0,226991.48297,435220,466000.0,342000,95420.0,420,1,0,350000,0,5,0,1,82200,3,35,8,1,2,1,785220
11645,246800.0,275632.51503,16000,773800.0,543000,0.0,0,1,0,0,0,1,0,1,16000,3,47,13,1,3,1,16000
11650,2800.0,97282.064128,3000,0.0,200,0.0,0,0,0,0,0,3,0,0,3000,3,40,12,1,1,1,3000
11655,367200.0,194564.12826,148000,431000.0,211800,20000.0,0,1,0,105000,0,4,1,1,43000,2,51,10,1,1,4,253000
11660,24100.0,75663.827655,6100,42000.0,24000,0.0,0,0,0,0,0,4,0,0,6100,3,40,8,1,0,1,6100
11665,501400.0,158894.03808,364400,202000.0,65000,200000.0,0,1,0,200000,0,4,0,1,159400,2,52,9,1,2,1,564400
11670,194590.0,16213.677355,740,350000.0,156150,0.0,0,1,0,0,0,5,0,0,740,1,67,12,2,0,3,740
11675,737200.0,116738.47695,457300,294900.0,15000,200500.0,4000,1,0,390000,0,5,0,1,63000,3,67,8,1,0,1,847300
11680,860.0,15132.765531,860,0.0,0,0.0,0,0,0,0,0,1,0,0,860,1,49,5,2,0,3,860
11685,5710800.0,1318712.4248,2796800,2914000.0,0,542550.0,68000,1,0,1585600,0,2,0,1,1143200,3,46,13,1,1,1,4382400
11690,632700.0,54045.591182,161800,501600.0,30700,87500.0,0,1,0,125000,0,2,0,1,36800,3,73,9,1,0,3,286800
11695,4200.0,23780.06012,3200,36000.0,35000,0.0,0,0,0,0,0,5,0,1,3200,2,25,5,1,3,4,3200
11700,8752200.0,704754.50902,6535000,2217200.0,0,3244000.0,0,1,1200000,1105000,0,5,0,1,30000,3,69,12,1,0,2,7640000
11705,369798000.0,67254333.667,31829000,337969000.0,0,19980000.0,0,1,329010000,142000,0,4,0,1,7187000,3,60,13,2,0,2,31971000
11710,451000.0,55126.503006,1000,450000.0,0,0.0,0,1,0,0,0,4,0,0,1000,1,73,10,2,1,3,1000
11715,64803000.0,2820098.9479,41822000,23660000.0,679000,12620750.0,12000000,1,12000000,1322000,0,1,0,1,14700000,3,79,12,1,0,2,43144000
